BLDG_PUBID,BLDG_TYP,BLDG_US,BLDG_LOC_REGION,BLDG_NEW_REN,$BLDG_AREA_M2,$BLDG_AREA_FT2,BLDG_STOR_A,$BLDG_STOR_A,LCA_YEAR,LCA_REFPERIOD,LCA_SOUR_CODE,LCA_STAGES,LCA_BLDG_SCOPE,LCA_MAT_Q,EC_WB_EX_OPER,EC_LCAA_PERM2,Average_Area_m2,Average_Storey
A00,Commercial,Mixed use,Middle East,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,2567.39,2521.63,70000,35
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,1699.34,1332.55,70000,11
A00,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,1303.39,1031.76,70000,35
A00,Commercial,Other,North America,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2016,40,41,AB,SF,Y,1211.33,938.69,1600,4
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,15 to 25,2016,40,41,AB,SF,Y,1087.86,937.59,120000,20
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,992.27,923.3,70000,4
A00,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,1185.57,917.93,35000,4
A00,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,1140.08,882.65,35000,4
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,856.41,844.49,70000,4
A00,Commercial,Office,North America,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,840.69,772.05,120000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,968.37,748.03,120000,35
A00,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,906.85,740.7,70000,4
A00,Commercial,Other,North America,New,Over 92903,Over 1 million,0,15 to 25,2016,40,41,AB,SF,Y,830.01,733.88,120000,20
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,913.19,731.63,35000,35
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,944.42,730.52,70000,4
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,1 to 6,2016,40,41,AB,SF,Y,920.16,724.64,120000,4
A00,Commercial,Mixed use,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,918.44,722.29,14000,4
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,936.09,717.52,70000,11
A00,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,764.22,704.78,35000,4
A00,Commercial,Lodging,Middle East,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,888.08,687.05,120000,35
A00,Commercial,Other,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2016,40,41,AB,SF,Y,834.06,685.14,7000,4
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,844.54,682.25,35000,35
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,837.65,674.22,35000,20
A00,Commercial,Office,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,7 to 14,2016,40,41,AB,SF,Y,794.88,673.25,7000,11
A00,Commercial,Mixed use,Europe,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,726.44,645.19,120000,35
A00,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,708.31,643.89,35000,20
A00,Commercial,Mixed use,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,747.62,636.62,120000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,803.17,620.59,120000,35
A00,Commercial,Office,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,779.14,619.74,14000,11
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,781.31,603.72,120000,35
A00,Commercial,Office,Middle East,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,749.32,595.91,120000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,712.96,590.35,120000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,769.74,583.2,70000,35
A00,Commercial,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,635.78,582.83,14000,4
A00,Residential,Multi-family,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,728.34,581.32,70000,35
A00,Commercial,Other,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2016,40,41,AB,SF,Y,670.62,579.16,7000,4
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,686.86,578.9,35000,4
A00,Commercial,Office,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,713.19,575.17,14000,11
A00,Commercial,Office,North America,New,Over 92903,Over 1 million,0,15 to 25,2016,40,41,AB,SF,Y,710.71,574.36,120000,20
A00,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,707.13,572.07,70000,4
A00,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,695.77,563.73,70000,11
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,665.67,561.49,35000,35
A00,Residential,Multi-family,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,692.97,553.79,70000,35
A00,Commercial,Lodging,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,More than 25,2016,40,41,AB,SF,Y,641.71,542.2,7000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,667.47,533.9,70000,35
A00,Commercial,Lodging,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,690.45,533.58,70000,35
A00,Commercial,Office,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,15 to 25,2016,40,41,AB,SF,Y,601.09,529.3,14000,20
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,662.42,525.5,70000,35
A00,Commercial,Other,Middle East,New,Over 92903,Over 1 million,0,1 to 6,2016,40,41,AB,SF,Y,684.39,522.68,120000,4
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,656.95,521.6,70000,35
A00,Commercial,Office,North America,New,466 to 929,"5,001 to 10,000",0,1 to 6,2016,40,41,AB,SF,Y,636.14,517.89,700,4
A00,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,649.63,517.12,70000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,666.56,514.75,70000,35
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,615.94,511.46,35000,20
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,634.04,511.39,70000,11
A00,Commercial,Mixed use,Europe,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,653.81,505.26,70000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,651.81,503.81,70000,20
A00,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,601.58,501.89,70000,4
A00,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,639.32,493.88,35000,4
A00,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,570.98,492.23,35000,11
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,7 to 14,2016,40,41,AB,SF,Y,560.63,491.75,120000,11
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,637.23,491.74,70000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,634.29,490.19,120000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,15 to 25,2016,40,41,AB,SF,Y,606.78,490.11,120000,20
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,587.14,485.95,120000,35
A00,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,595.56,485.79,35000,35
A00,Residential,Multi-family,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,599.12,478.97,70000,35
A00,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,611.95,473.77,14000,4
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,570.73,473.32,120000,35
A00,Residential,Multi-family,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,592.36,473.26,70000,11
A00,Commercial,Other,Asia-Pacific,New,Over 92903,Over 1 million,0,7 to 14,2016,40,41,AB,SF,Y,569.02,472.28,120000,11
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,7 to 14,2016,40,41,AB,SF,Y,573.27,471.3,120000,11
A00,Residential,Multi-family,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,584.9,470.11,70000,35
A00,Commercial,Mixed use,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,576.23,469.77,70000,35
A00,Commercial,Mixed use,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2016,40,41,AB,SF,Y,606.36,467.69,7000,4
A00,Commercial,Office,Asia-Pacific,New,930 to 2323,"10,001 to 25,000",0,7 to 14,2016,40,41,AB,SF,Y,590.23,466.84,1600,11
A00,Residential,Multi-family,North America,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,552.83,465.66,120000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,572.91,465.02,120000,35
A00,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,591.39,464.89,35000,35
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,563.33,464.32,70000,20
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,520.71,462.89,70000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,546.87,457.53,70000,20
A00,Commercial,Mixed use,Middle East,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,569.86,455.78,120000,35
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,584.46,451.28,70000,11
A00,Commercial,Office,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,504.79,446.21,14000,11
A00,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,555.91,440.55,14000,11
A00,Commercial,Lodging,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,518.02,439.96,70000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,564.22,439.41,70000,35
A00,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,550.38,436.33,14000,11
A00,Commercial,Parking,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,529.36,436.12,35000,4
A00,Commercial,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,540.7,435.64,14000,11
A00,Commercial,Other,North America,New,2324 to 4645,"25,001 to 50,000",0,1 to 6,2016,40,41,AB,SF,Y,555.11,434.15,3500,4
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,538.43,432.01,35000,20
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,543.65,430.91,70000,35
A00,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,551,425.53,35000,20
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,530.69,423.37,70000,35
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,474.65,422.82,120000,35
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,510.01,418.31,70000,20
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,502.08,416.98,35000,4
A00,Commercial,Office,North America,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,527.01,416.63,120000,35
A00,Commercial,Mixed use,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,521.48,415.61,35000,11
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,493.18,415.26,35000,4
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,510.08,413.97,35000,4
A00,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2016,40,41,AB,SF,Y,508.7,404.68,3500,11
A00,Residential,Multi-family,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,507.88,403.27,70000,35
A00,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,7 to 14,2016,40,41,AB,SF,Y,505.64,401.06,7000,11
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,493.66,398.34,120000,35
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,494.99,395.21,35000,35
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,505.14,391.98,70000,20
A00,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,493.48,387.9,35000,35
A00,Commercial,Lodging,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,501.7,386.92,70000,35
A00,Residential,Multi-family,North America,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,495.34,382.12,70000,20
A00,Residential,Multi-family,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,479.89,377.97,35000,35
A00,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2016,40,41,AB,SF,Y,496.26,376.77,7000,4
A00,Commercial,Office,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,465.87,376.55,120000,35
A00,Commercial,Office,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,582.73,374.09,35000,11
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,483.64,373.32,70000,11
A00,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,456.99,371.39,35000,4
A00,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,459.71,371.22,14000,4
A00,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,450.49,369.65,70000,35
A00,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,452.68,369.16,14000,4
A00,Commercial,Lodging,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,434.29,367.59,70000,20
A00,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,433.19,367.47,14000,4
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,482.28,365.74,35000,11
A00,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,450.66,363.77,35000,11
A00,Commercial,Other,Asia-Pacific,New,Over 92903,Over 1 million,0,7 to 14,2016,40,41,AB,SF,Y,459.44,363.71,120000,11
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,458.4,359.4,70000,11
A00,Commercial,Office,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,440.55,356.64,14000,11
A00,Commercial,Office,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,15 to 25,2016,40,41,AB,SF,Y,448.38,354.58,14000,20
A00,Commercial,Mixed use,Asia-Pacific,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,443.63,351.45,120000,35
A00,Commercial,Office,Middle East,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,453.41,349.87,70000,20
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,435.03,349.02,35000,20
A00,Commercial,Lodging,Europe,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,418.3,345.82,70000,35
A00,Commercial,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,399.2,344.79,14000,4
A00,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2016,40,41,AB,SF,Y,395.53,344.24,7000,4
A00,Residential,Multi-family,North America,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,426.27,343.97,120000,35
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,434.42,341.67,35000,35
A00,Residential,Multi-family,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,437.6,337.64,70000,35
A00,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,383.18,336.78,35000,4
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,404.09,334.13,35000,35
A00,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",0,More than 25,2016,40,41,AB,SF,Y,426.59,333.84,35000,35
A00,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,432.74,333.82,35000,4
A00,Commercial,Office,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,422.99,330.38,14000,11
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,426.79,329.21,35000,20
A00,Commercial,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,395.87,320.76,14000,4
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,407.74,317.23,70000,35
A00,Commercial,Parking,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,379.02,314.93,35000,4
A00,Commercial,Office,North America,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,394.48,314.44,120000,35
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,414.77,313.63,70000,35
A00,Residential,Multi-family,South America,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,389.67,310.47,35000,20
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,349.88,310.4,70000,20
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,381.22,309.79,35000,11
A00,Residential,Multi-family,Europe,New,46452 to 92903,"500,001 to 1 million",0,15 to 25,2016,40,41,AB,SF,Y,386.53,308.56,70000,20
A00,Commercial,Lodging,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,386.06,308.43,35000,11
A00,Commercial,Office,North America,New,Over 92903,Over 1 million,0,More than 25,2016,40,41,AB,SF,Y,389.57,308.32,120000,35
A00,Commercial,Lodging,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,378.23,300.12,35000,11
A00,Residential,Multi-family,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,387.69,299.21,14000,11
A00,Residential,Multi-family,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,358.06,296.6,70000,35
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,367.79,293.19,35000,20
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,317.25,290,70000,4
A00,Commercial,Other,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,1 to 6,2016,40,41,AB,SF,Y,359.02,287.36,3500,4
A00,Residential,Multi-family,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,356.56,284.02,14000,11
A00,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,357.83,283.83,70000,11
A00,Commercial,Office,Middle East,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,354.88,277.61,14000,11
A00,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,368.07,277.15,70000,4
A00,Commercial,Other,North America,New,2324 to 4645,"25,001 to 50,000",0,1 to 6,2016,40,41,AB,SF,Y,312.32,272.6,3500,4
A00,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,345.69,270.4,35000,4
A00,Commercial,Office,North America,New,Over 92903,Over 1 million,0,7 to 14,2016,40,41,AB,SF,Y,301.23,254.88,120000,11
A00,Residential,Multi-family,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,325.03,250.26,35000,11
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2016,40,41,AB,SF,Y,297.97,248.17,70000,11
A00,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2016,40,41,AB,SF,Y,288.04,246.64,7000,4
A00,Commercial,Education,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,270.16,245.4,35000,4
A00,Commercial,Parking,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,307.82,244.25,35000,4
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,More than 25,2016,40,41,AB,SF,Y,307.1,242.93,70000,35
A00,Commercial,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,315.59,242.18,14000,4
A00,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,317.35,234.87,14000,4
A00,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,266.05,233.81,14000,4
A00,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,287.09,225.27,35000,11
A00,Commercial,Office,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,281.03,217.14,14000,4
A00,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,272.29,215.95,14000,11
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2016,40,41,AB,SF,Y,277.24,212.57,35000,4
A00,Commercial,Office,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,260.45,212.04,35000,11
A00,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2016,40,41,AB,SF,Y,228.93,182.17,14000,4
A00,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,15 to 25,2016,40,41,AB,SF,Y,225.7,180.02,35000,20
A00,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2016,40,41,AB,SF,Y,205.02,165.08,14000,11
